date,taxon,group,count_per_m3,temp_c,humidity_pct,wind_ms
2026-04-08,Alnus (ольха),древесные,1.0,16.0,66.0,3.4
2026-04-08,Alternaria alternata,плесень,14.0,16.0,66.0,3.4
2026-04-08,Betula (берёза),древесные,70.0,16.0,66.0,3.4
2026-04-08,Cladosporium herbarum,плесень,10.0,16.0,66.0,3.4
2026-04-08,Corylus (лещина),древесные,8.0,16.0,66.0,3.4
2026-04-08,Cupressaceae (кипарисовые),древесные,22.0,16.0,66.0,3.4
2026-04-08,Curvularia lunata,плесень,12.0,16.0,66.0,3.4
2026-04-08,Cyperaceae (осоковые),травы,27.0,16.0,66.0,3.4
2026-04-08,Plantago (подорожник),травы,8.0,16.0,66.0,3.4
2026-04-08,Platanus (платан),древесные,9.0,16.0,66.0,3.4
2026-04-08,Poaceae (злаковые),травы,9.0,16.0,66.0,3.4
2026-04-08,Populus (тополь),древесные,7.0,16.0,66.0,3.4
2026-04-08,Quercus (дуб),древесные,31.0,16.0,66.0,3.4
2026-04-08,Salix (ива),древесные,12.0,16.0,66.0,3.4
2026-04-08,Ulmus (вяз),древесные,88.0,16.0,66.0,3.4
2026-04-09,Alnus (ольха),древесные,0.0,16.0,63.0,3.7
2026-04-09,Alternaria alternata,плесень,20.0,16.0,63.0,3.7
2026-04-09,Betula (берёза),древесные,5.0,16.0,63.0,3.7
2026-04-09,Cladosporium herbarum,плесень,31.0,16.0,63.0,3.7
2026-04-09,Corylus (лещина),древесные,0.0,16.0,63.0,3.7
2026-04-09,Cupressaceae (кипарисовые),древесные,1.0,16.0,63.0,3.7
2026-04-09,Curvularia lunata,плесень,37.0,16.0,63.0,3.7
2026-04-09,Cyperaceae (осоковые),травы,7.0,16.0,63.0,3.7
2026-04-09,Plantago (подорожник),травы,0.0,16.0,63.0,3.7
2026-04-09,Platanus (платан),древесные,2.0,16.0,63.0,3.7
2026-04-09,Poaceae (злаковые),травы,0.0,16.0,63.0,3.7
2026-04-09,Populus (тополь),древесные,0.0,16.0,63.0,3.7
2026-04-09,Quercus (дуб),древесные,12.0,16.0,63.0,3.7
2026-04-09,Salix (ива),древесные,0.0,16.0,63.0,3.7
2026-04-09,Ulmus (вяз),древесные,12.0,16.0,63.0,3.7
2026-04-10,Alnus (ольха),древесные,0.0,18.0,61.0,3.7
2026-04-10,Alternaria alternata,плесень,17.0,18.0,61.0,3.7
2026-04-10,Betula (берёза),древесные,47.0,18.0,61.0,3.7
2026-04-10,Cladosporium herbarum,плесень,20.0,18.0,61.0,3.7
2026-04-10,Corylus (лещина),древесные,0.0,18.0,61.0,3.7
2026-04-10,Cupressaceae (кипарисовые),древесные,24.0,18.0,61.0,3.7
2026-04-10,Curvularia lunata,плесень,14.0,18.0,61.0,3.7
2026-04-10,Cyperaceae (осоковые),травы,22.0,18.0,61.0,3.7
2026-04-10,Plantago (подорожник),травы,3.0,18.0,61.0,3.7
2026-04-10,Platanus (платан),древесные,74.0,18.0,61.0,3.7
2026-04-10,Poaceae (злаковые),травы,25.0,18.0,61.0,3.7
2026-04-10,Populus (тополь),древесные,105.0,18.0,61.0,3.7
2026-04-10,Quercus (дуб),древесные,62.0,18.0,61.0,3.7
2026-04-10,Salix (ива),древесные,9.0,18.0,61.0,3.7
2026-04-10,Ulmus (вяз),древесные,77.0,18.0,61.0,3.7
2026-04-11,Alnus (ольха),древесные,10.0,18.0,62.0,4.0
2026-04-11,Alternaria alternata,плесень,20.0,18.0,62.0,4.0
2026-04-11,Betula (берёза),древесные,80.0,18.0,62.0,4.0
2026-04-11,Cladosporium herbarum,плесень,34.0,18.0,62.0,4.0
2026-04-11,Corylus (лещина),древесные,12.0,18.0,62.0,4.0
2026-04-11,Cupressaceae (кипарисовые),древесные,9.0,18.0,62.0,4.0
2026-04-11,Curvularia lunata,плесень,26.0,18.0,62.0,4.0
2026-04-11,Cyperaceae (осоковые),травы,31.0,18.0,62.0,4.0
2026-04-11,Plantago (подорожник),травы,0.0,18.0,62.0,4.0
2026-04-11,Platanus (платан),древесные,40.0,18.0,62.0,4.0
2026-04-11,Poaceae (злаковые),травы,15.0,18.0,62.0,4.0
2026-04-11,Populus (тополь),древесные,49.0,18.0,62.0,4.0
2026-04-11,Quercus (дуб),древесные,46.0,18.0,62.0,4.0
2026-04-11,Salix (ива),древесные,13.0,18.0,62.0,4.0
2026-04-11,Ulmus (вяз),древесные,69.0,18.0,62.0,4.0
2026-04-12,Alnus (ольха),древесные,0.0,19.0,63.0,3.5
2026-04-12,Alternaria alternata,плесень,28.0,19.0,63.0,3.5
2026-04-12,Betula (берёза),древесные,53.0,19.0,63.0,3.5
2026-04-12,Cladosporium herbarum,плесень,37.0,19.0,63.0,3.5
2026-04-12,Corylus (лещина),древесные,0.0,19.0,63.0,3.5
2026-04-12,Cupressaceae (кипарисовые),древесные,5.0,19.0,63.0,3.5
2026-04-12,Curvularia lunata,плесень,29.0,19.0,63.0,3.5
2026-04-12,Cyperaceae (осоковые),травы,0.0,19.0,63.0,3.5
2026-04-12,Plantago (подорожник),травы,0.0,19.0,63.0,3.5
2026-04-12,Platanus (платан),древесные,22.0,19.0,63.0,3.5
2026-04-12,Poaceae (злаковые),травы,8.0,19.0,63.0,3.5
2026-04-12,Populus (тополь),древесные,105.0,19.0,63.0,3.5
2026-04-12,Quercus (дуб),древесные,25.0,19.0,63.0,3.5
2026-04-12,Salix (ива),древесные,5.0,19.0,63.0,3.5
2026-04-12,Ulmus (вяз),древесные,56.0,19.0,63.0,3.5
2026-04-13,Alternaria alternata,плесень,30.0,20.0,62.0,3.2
2026-04-13,Betula (берёза),древесные,248.0,20.0,62.0,3.2
2026-04-13,Cladosporium herbarum,плесень,35.0,20.0,62.0,3.2
2026-04-13,Corylus (лещина),древесные,23.0,20.0,62.0,3.2
2026-04-13,Cupressaceae (кипарисовые),древесные,40.0,20.0,62.0,3.2
2026-04-13,Curvularia lunata,плесень,15.0,20.0,62.0,3.2
2026-04-13,Cyperaceae (осоковые),травы,65.0,20.0,62.0,3.2
2026-04-13,Fagus (бук),древесные,0.0,20.0,62.0,3.2
2026-04-13,Juglans (грецкий орех),древесные,1.0,20.0,62.0,3.2
2026-04-13,Picea (ель),древесные,3.0,20.0,62.0,3.2
2026-04-13,Pinus (сосна),древесные,3.0,20.0,62.0,3.2
2026-04-13,Plantago (подорожник),травы,4.0,20.0,62.0,3.2
2026-04-13,Platanus (платан),древесные,33.0,20.0,62.0,3.2
2026-04-13,Poaceae (злаковые),травы,17.0,20.0,62.0,3.2
2026-04-13,Populus (тополь),древесные,149.0,20.0,62.0,3.2
2026-04-13,Quercus (дуб),древесные,71.0,20.0,62.0,3.2
2026-04-13,Salix (ива),древесные,40.0,20.0,62.0,3.2
2026-04-13,Tilia (липа),древесные,2.0,20.0,62.0,3.2
2026-04-13,Ulmus (вяз),древесные,90.0,20.0,62.0,3.2
2026-04-13,Urticaceae (крапивные),травы,18.0,20.0,62.0,3.2
2026-04-14,Alternaria alternata,плесень,34.0,20.0,65.0,3.7
2026-04-14,Betula (берёза),древесные,121.0,20.0,65.0,3.7
2026-04-14,Cladosporium herbarum,плесень,28.0,20.0,65.0,3.7
2026-04-14,Corylus (лещина),древесные,12.0,20.0,65.0,3.7
2026-04-14,Cupressaceae (кипарисовые),древесные,6.0,20.0,65.0,3.7
2026-04-14,Curvularia lunata,плесень,17.0,20.0,65.0,3.7
2026-04-14,Cyperaceae (осоковые),травы,28.0,20.0,65.0,3.7
2026-04-14,Fagus (бук),древесные,5.0,20.0,65.0,3.7
2026-04-14,Juglans (грецкий орех),древесные,1.0,20.0,65.0,3.7
2026-04-14,Picea (ель),древесные,3.0,20.0,65.0,3.7
2026-04-14,Pinus (сосна),древесные,4.0,20.0,65.0,3.7
2026-04-14,Plantago (подорожник),травы,1.0,20.0,65.0,3.7
2026-04-14,Platanus (платан),древесные,29.0,20.0,65.0,3.7
2026-04-14,Poaceae (злаковые),травы,7.0,20.0,65.0,3.7
2026-04-14,Populus (тополь),древесные,74.0,20.0,65.0,3.7
2026-04-14,Quercus (дуб),древесные,46.0,20.0,65.0,3.7
2026-04-14,Salix (ива),древесные,18.0,20.0,65.0,3.7
2026-04-14,Tilia (липа),древесные,0.0,20.0,65.0,3.7
2026-04-14,Ulmus (вяз),древесные,28.0,20.0,65.0,3.7
2026-04-14,Urticaceae (крапивные),травы,9.0,20.0,65.0,3.7
2026-04-15,Alternaria alternata,плесень,40.0,19.0,66.0,4.0
2026-04-15,Betula (берёза),древесные,96.0,19.0,66.0,4.0
2026-04-15,Cladosporium herbarum,плесень,33.0,19.0,66.0,4.0
2026-04-15,Corylus (лещина),древесные,6.0,19.0,66.0,4.0
2026-04-15,Cupressaceae (кипарисовые),древесные,22.0,19.0,66.0,4.0
2026-04-15,Curvularia lunata,плесень,21.0,19.0,66.0,4.0
2026-04-15,Cyperaceae (осоковые),травы,15.0,19.0,66.0,4.0
2026-04-15,Fagus (бук),древесные,15.0,19.0,66.0,4.0
2026-04-15,Juglans (грецкий орех),древесные,5.0,19.0,66.0,4.0
2026-04-15,Picea (ель),древесные,5.0,19.0,66.0,4.0
2026-04-15,Pinus (сосна),древесные,8.0,19.0,66.0,4.0
2026-04-15,Plantago (подорожник),травы,41.0,19.0,66.0,4.0
2026-04-15,Platanus (платан),древесные,28.0,19.0,66.0,4.0
2026-04-15,Poaceae (злаковые),травы,34.0,19.0,66.0,4.0
2026-04-15,Populus (тополь),древесные,46.0,19.0,66.0,4.0
2026-04-15,Quercus (дуб),древесные,33.0,19.0,66.0,4.0
2026-04-15,Salix (ива),древесные,18.0,19.0,66.0,4.0
2026-04-15,Tilia (липа),древесные,0.0,19.0,66.0,4.0
2026-04-15,Ulmus (вяз),древесные,37.0,19.0,66.0,4.0
2026-04-15,Urticaceae (крапивные),травы,10.0,19.0,66.0,4.0
2026-04-16,Alternaria alternata,плесень,27.0,13.0,66.0,3.5
2026-04-16,Betula (берёза),древесные,10.0,13.0,66.0,3.5
2026-04-16,Cladosporium herbarum,плесень,24.0,13.0,66.0,3.5
2026-04-16,Corylus (лещина),древесные,0.0,13.0,66.0,3.5
2026-04-16,Cupressaceae (кипарисовые),древесные,0.0,13.0,66.0,3.5
2026-04-16,Curvularia lunata,плесень,11.0,13.0,66.0,3.5
2026-04-16,Cyperaceae (осоковые),травы,0.0,13.0,66.0,3.5
2026-04-16,Fagus (бук),древесные,0.0,13.0,66.0,3.5
2026-04-16,Juglans (грецкий орех),древесные,0.0,13.0,66.0,3.5
2026-04-16,Picea (ель),древесные,0.0,13.0,66.0,3.5
2026-04-16,Pinus (сосна),древесные,0.0,13.0,66.0,3.5
2026-04-16,Plantago (подорожник),травы,7.0,13.0,66.0,3.5
2026-04-16,Platanus (платан),древесные,4.0,13.0,66.0,3.5
2026-04-16,Poaceae (злаковые),травы,0.0,13.0,66.0,3.5
2026-04-16,Populus (тополь),древесные,2.0,13.0,66.0,3.5
2026-04-16,Quercus (дуб),древесные,6.0,13.0,66.0,3.5
2026-04-16,Salix (ива),древесные,0.0,13.0,66.0,3.5
2026-04-16,Tilia (липа),древесные,0.0,13.0,66.0,3.5
2026-04-16,Ulmus (вяз),древесные,3.0,13.0,66.0,3.5
2026-04-16,Urticaceae (крапивные),травы,0.0,13.0,66.0,3.5
2026-04-17,Alternaria alternata,плесень,18.0,9.0,67.0,3.7
2026-04-17,Betula (берёза),древесные,16.0,9.0,67.0,3.7
2026-04-17,Cladosporium herbarum,плесень,14.0,9.0,67.0,3.7
2026-04-17,Corylus (лещина),древесные,0.0,9.0,67.0,3.7
2026-04-17,Cupressaceae (кипарисовые),древесные,0.0,9.0,67.0,3.7
2026-04-17,Curvularia lunata,плесень,20.0,9.0,67.0,3.7
2026-04-17,Cyperaceae (осоковые),травы,6.0,9.0,67.0,3.7
2026-04-17,Fagus (бук),древесные,0.0,9.0,67.0,3.7
2026-04-17,Juglans (грецкий орех),древесные,0.0,9.0,67.0,3.7
2026-04-17,Picea (ель),древесные,1.0,9.0,67.0,3.7
2026-04-17,Pinus (сосна),древесные,2.0,9.0,67.0,3.7
2026-04-17,Plantago (подорожник),травы,0.0,9.0,67.0,3.7
2026-04-17,Platanus (платан),древесные,0.0,9.0,67.0,3.7
2026-04-17,Poaceae (злаковые),травы,1.0,9.0,67.0,3.7
2026-04-17,Populus (тополь),древесные,12.0,9.0,67.0,3.7
2026-04-17,Quercus (дуб),древесные,5.0,9.0,67.0,3.7
2026-04-17,Salix (ива),древесные,0.0,9.0,67.0,3.7
2026-04-17,Tilia (липа),древесные,0.0,9.0,67.0,3.7
2026-04-17,Ulmus (вяз),древесные,4.0,9.0,67.0,3.7
2026-04-17,Urticaceae (крапивные),травы,0.0,9.0,67.0,3.7
2026-04-18,Alternaria alternata,плесень,24.0,12.0,63.0,3.9
2026-04-18,Betula (берёза),древесные,18.0,12.0,63.0,3.9
2026-04-18,Cladosporium herbarum,плесень,19.0,12.0,63.0,3.9
2026-04-18,Corylus (лещина),древесные,6.0,12.0,63.0,3.9
2026-04-18,Cupressaceae (кипарисовые),древесные,1.0,12.0,63.0,3.9
2026-04-18,Curvularia lunata,плесень,26.0,12.0,63.0,3.9
2026-04-18,Cyperaceae (осоковые),травы,0.0,12.0,63.0,3.9
2026-04-18,Fagus (бук),древесные,0.0,12.0,63.0,3.9
2026-04-18,Juglans (грецкий орех),древесные,0.0,12.0,63.0,3.9
2026-04-18,Picea (ель),древесные,0.0,12.0,63.0,3.9
2026-04-18,Pinus (сосна),древесные,0.0,12.0,63.0,3.9
2026-04-18,Plantago (подорожник),травы,0.0,12.0,63.0,3.9
2026-04-18,Platanus (платан),древесные,1.0,12.0,63.0,3.9
2026-04-18,Poaceae (злаковые),травы,0.0,12.0,63.0,3.9
2026-04-18,Populus (тополь),древесные,9.0,12.0,63.0,3.9
2026-04-18,Quercus (дуб),древесные,1.0,12.0,63.0,3.9
2026-04-18,Salix (ива),древесные,4.0,12.0,63.0,3.9
2026-04-18,Tilia (липа),древесные,0.0,12.0,63.0,3.9
2026-04-18,Ulmus (вяз),древесные,7.0,12.0,63.0,3.9
2026-04-18,Urticaceae (крапивные),травы,0.0,12.0,63.0,3.9
2026-04-19,Alternaria alternata,плесень,27.0,16.0,61.0,3.7
2026-04-19,Betula (берёза),древесные,59.0,16.0,61.0,3.7
2026-04-19,Cladosporium herbarum,плесень,29.0,16.0,61.0,3.7
2026-04-19,Corylus (лещина),древесные,4.0,16.0,61.0,3.7
2026-04-19,Cupressaceae (кипарисовые),древесные,0.0,16.0,61.0,3.7
2026-04-19,Curvularia lunata,плесень,30.0,16.0,61.0,3.7
2026-04-19,Cyperaceae (осоковые),травы,35.0,16.0,61.0,3.7
2026-04-19,Fagus (бук),древесные,0.0,16.0,61.0,3.7
2026-04-19,Juglans (грецкий орех),древесные,0.0,16.0,61.0,3.7
2026-04-19,Picea (ель),древесные,3.0,16.0,61.0,3.7
2026-04-19,Pinus (сосна),древесные,10.0,16.0,61.0,3.7
2026-04-19,Plantago (подорожник),травы,0.0,16.0,61.0,3.7
2026-04-19,Platanus (платан),древесные,5.0,16.0,61.0,3.7
2026-04-19,Poaceae (злаковые),травы,0.0,16.0,61.0,3.7
2026-04-19,Populus (тополь),древесные,34.0,16.0,61.0,3.7
2026-04-19,Quercus (дуб),древесные,8.0,16.0,61.0,3.7
2026-04-19,Salix (ива),древесные,5.0,16.0,61.0,3.7
2026-04-19,Tilia (липа),древесные,0.0,16.0,61.0,3.7
2026-04-19,Ulmus (вяз),древесные,8.0,16.0,61.0,3.7
2026-04-19,Urticaceae (крапивные),травы,0.0,16.0,61.0,3.7
2026-04-20,Alternaria alternata,плесень,10.0,19.0,62.0,3.5
2026-04-20,Betula (берёза),древесные,53.0,19.0,62.0,3.5
2026-04-20,Cladosporium herbarum,плесень,33.0,19.0,62.0,3.5
2026-04-20,Cupressaceae (кипарисовые),древесные,0.0,19.0,62.0,3.5
2026-04-20,Curvularia lunata,плесень,12.0,19.0,62.0,3.5
2026-04-20,Cyperaceae (осоковые),травы,12.0,19.0,62.0,3.5
2026-04-20,Juglans (грецкий орех),древесные,0.0,19.0,62.0,3.5
2026-04-20,Onobrychis (эспарцет),травы,0.0,19.0,62.0,3.5
2026-04-20,Picea (ель),древесные,5.0,19.0,62.0,3.5
2026-04-20,Pinus (сосна),древесные,6.0,19.0,62.0,3.5
2026-04-20,Plantago (подорожник),травы,0.0,19.0,62.0,3.5
2026-04-20,Platanus (платан),древесные,1.0,19.0,62.0,3.5
2026-04-20,Poaceae (злаковые),травы,49.0,19.0,62.0,3.5
2026-04-20,Populus (тополь),древесные,3.0,19.0,62.0,3.5
2026-04-20,Quercus (дуб),древесные,4.0,19.0,62.0,3.5
2026-04-20,Ulmus (вяз),древесные,15.0,19.0,62.0,3.5
2026-04-21,Alternaria alternata,плесень,12.0,20.0,63.0,4.0
2026-04-21,Betula (берёза),древесные,182.0,20.0,63.0,4.0
2026-04-21,Cladosporium herbarum,плесень,37.0,20.0,63.0,4.0
2026-04-21,Cupressaceae (кипарисовые),древесные,0.0,20.0,63.0,4.0
2026-04-21,Curvularia lunata,плесень,10.0,20.0,63.0,4.0
2026-04-21,Cyperaceae (осоковые),травы,10.0,20.0,63.0,4.0
2026-04-21,Juglans (грецкий орех),древесные,0.0,20.0,63.0,4.0
2026-04-21,Onobrychis (эспарцет),травы,0.0,20.0,63.0,4.0
2026-04-21,Picea (ель),древесные,4.0,20.0,63.0,4.0
2026-04-21,Pinus (сосна),древесные,3.0,20.0,63.0,4.0
2026-04-21,Plantago (подорожник),травы,0.0,20.0,63.0,4.0
2026-04-21,Platanus (платан),древесные,0.0,20.0,63.0,4.0
2026-04-21,Poaceae (злаковые),травы,95.0,20.0,63.0,4.0
2026-04-21,Populus (тополь),древесные,0.0,20.0,63.0,4.0
2026-04-21,Quercus (дуб),древесные,0.0,20.0,63.0,4.0
2026-04-21,Ulmus (вяз),древесные,0.0,20.0,63.0,4.0
2026-04-22,Alternaria alternata,плесень,9.0,19.0,61.0,3.7
2026-04-22,Betula (берёза),древесные,136.0,19.0,61.0,3.7
2026-04-22,Cladosporium herbarum,плесень,30.0,19.0,61.0,3.7
2026-04-22,Cupressaceae (кипарисовые),древесные,0.0,19.0,61.0,3.7
2026-04-22,Curvularia lunata,плесень,13.0,19.0,61.0,3.7
2026-04-22,Cyperaceae (осоковые),травы,18.0,19.0,61.0,3.7
2026-04-22,Juglans (грецкий орех),древесные,0.0,19.0,61.0,3.7
2026-04-22,Onobrychis (эспарцет),травы,15.0,19.0,61.0,3.7
2026-04-22,Picea (ель),древесные,10.0,19.0,61.0,3.7
2026-04-22,Pinus (сосна),древесные,6.0,19.0,61.0,3.7
2026-04-22,Plantago (подорожник),травы,0.0,19.0,61.0,3.7
2026-04-22,Platanus (платан),древесные,0.0,19.0,61.0,3.7
2026-04-22,Poaceae (злаковые),травы,56.0,19.0,61.0,3.7
2026-04-22,Populus (тополь),древесные,14.0,19.0,61.0,3.7
2026-04-22,Quercus (дуб),древесные,8.0,19.0,61.0,3.7
2026-04-22,Ulmus (вяз),древесные,16.0,19.0,61.0,3.7
2026-04-23,Alternaria alternata,плесень,12.0,20.0,62.0,3.5
2026-04-23,Betula (берёза),древесные,87.0,20.0,62.0,3.5
2026-04-23,Cladosporium herbarum,плесень,37.0,20.0,62.0,3.5
2026-04-23,Cupressaceae (кипарисовые),древесные,2.0,20.0,62.0,3.5
2026-04-23,Curvularia lunata,плесень,60.0,20.0,62.0,3.5
2026-04-23,Cyperaceae (осоковые),травы,0.0,20.0,62.0,3.5
2026-04-23,Juglans (грецкий орех),древесные,0.0,20.0,62.0,3.5
2026-04-23,Onobrychis (эспарцет),травы,0.0,20.0,62.0,3.5
2026-04-23,Picea (ель),древесные,4.0,20.0,62.0,3.5
2026-04-23,Pinus (сосна),древесные,3.0,20.0,62.0,3.5
2026-04-23,Plantago (подорожник),травы,0.0,20.0,62.0,3.5
2026-04-23,Platanus (платан),древесные,0.0,20.0,62.0,3.5
2026-04-23,Poaceae (злаковые),травы,40.0,20.0,62.0,3.5
2026-04-23,Populus (тополь),древесные,0.0,20.0,62.0,3.5
2026-04-23,Quercus (дуб),древесные,0.0,20.0,62.0,3.5
2026-04-23,Ulmus (вяз),древесные,3.0,20.0,62.0,3.5
2026-04-24,Alternaria alternata,плесень,20.0,19.0,64.0,4.0
2026-04-24,Betula (берёза),древесные,65.0,19.0,64.0,4.0
2026-04-24,Cladosporium herbarum,плесень,72.0,19.0,64.0,4.0
2026-04-24,Cupressaceae (кипарисовые),древесные,0.0,19.0,64.0,4.0
2026-04-24,Curvularia lunata,плесень,41.0,19.0,64.0,4.0
2026-04-24,Cyperaceae (осоковые),травы,6.0,19.0,64.0,4.0
2026-04-24,Juglans (грецкий орех),древесные,0.0,19.0,64.0,4.0
2026-04-24,Onobrychis (эспарцет),травы,0.0,19.0,64.0,4.0
2026-04-24,Picea (ель),древесные,12.0,19.0,64.0,4.0
2026-04-24,Pinus (сосна),древесные,43.0,19.0,64.0,4.0
2026-04-24,Plantago (подорожник),травы,0.0,19.0,64.0,4.0
2026-04-24,Platanus (платан),древесные,3.0,19.0,64.0,4.0
2026-04-24,Poaceae (злаковые),травы,90.0,19.0,64.0,4.0
2026-04-24,Populus (тополь),древесные,0.0,19.0,64.0,4.0
2026-04-24,Quercus (дуб),древесные,0.0,19.0,64.0,4.0
2026-04-24,Ulmus (вяз),древесные,0.0,19.0,64.0,4.0
2026-04-25,Alternaria alternata,плесень,16.0,21.0,64.0,3.7
2026-04-25,Betula (берёза),древесные,183.0,21.0,64.0,3.7
2026-04-25,Cladosporium herbarum,плесень,40.0,21.0,64.0,3.7
2026-04-25,Cupressaceae (кипарисовые),древесные,8.0,21.0,64.0,3.7
2026-04-25,Curvularia lunata,плесень,27.0,21.0,64.0,3.7
2026-04-25,Cyperaceae (осоковые),травы,9.0,21.0,64.0,3.7
2026-04-25,Juglans (грецкий орех),древесные,1.0,21.0,64.0,3.7
2026-04-25,Onobrychis (эспарцет),травы,0.0,21.0,64.0,3.7
2026-04-25,Picea (ель),древесные,9.0,21.0,64.0,3.7
2026-04-25,Pinus (сосна),древесные,167.0,21.0,64.0,3.7
2026-04-25,Plantago (подорожник),травы,0.0,21.0,64.0,3.7
2026-04-25,Platanus (платан),древесные,5.0,21.0,64.0,3.7
2026-04-25,Poaceae (злаковые),травы,28.0,21.0,64.0,3.7
2026-04-25,Populus (тополь),древесные,0.0,21.0,64.0,3.7
2026-04-25,Quercus (дуб),древесные,7.0,21.0,64.0,3.7
2026-04-25,Ulmus (вяз),древесные,0.0,21.0,64.0,3.7
2026-04-26,Alternaria alternata,плесень,18.0,26.0,63.0,3.5
2026-04-26,Betula (берёза),древесные,136.0,26.0,63.0,3.5
2026-04-26,Cladosporium herbarum,плесень,33.0,26.0,63.0,3.5
2026-04-26,Cupressaceae (кипарисовые),древесные,37.0,26.0,63.0,3.5
2026-04-26,Curvularia lunata,плесень,21.0,26.0,63.0,3.5
2026-04-26,Cyperaceae (осоковые),травы,6.0,26.0,63.0,3.5
2026-04-26,Juglans (грецкий орех),древесные,3.0,26.0,63.0,3.5
2026-04-26,Onobrychis (эспарцет),травы,0.0,26.0,63.0,3.5
2026-04-26,Picea (ель),древесные,18.0,26.0,63.0,3.5
2026-04-26,Pinus (сосна),древесные,180.0,26.0,63.0,3.5
2026-04-26,Plantago (подорожник),травы,6.0,26.0,63.0,3.5
2026-04-26,Platanus (платан),древесные,0.0,26.0,63.0,3.5
2026-04-26,Poaceae (злаковые),травы,28.0,26.0,63.0,3.5
2026-04-26,Populus (тополь),древесные,12.0,26.0,63.0,3.5
2026-04-26,Quercus (дуб),древесные,0.0,26.0,63.0,3.5
2026-04-26,Ulmus (вяз),древесные,6.0,26.0,63.0,3.5
2026-04-27,Alnus (ольха),древесные,0.0,,,
2026-04-27,Alternaria alternata,плесень,0.0,,,
2026-04-27,Betula (берёза),древесные,0.0,,,
2026-04-27,Cladosporium herbarum,плесень,0.0,,,
2026-04-27,Corylus (лещина),древесные,0.0,,,
2026-04-27,Cupressaceae (кипарисовые),древесные,0.0,,,
2026-04-27,Curvularia lunata,плесень,0.0,,,
2026-04-27,Cyperaceae (осоковые),травы,0.0,,,
2026-04-27,Juglans (грецкий орех),древесные,0.0,22.0,60.0,4.1
2026-04-27,Liliaceae (лилейные),травы,3.0,22.0,60.0,4.1
2026-04-27,Onobrychis (эспарцет),травы,6.0,22.0,60.0,4.1
2026-04-27,Picea (ель),древесные,4.0,22.0,60.0,4.1
2026-04-27,Pinus (сосна),древесные,29.0,22.0,60.0,4.1
2026-04-27,Plantago (подорожник),травы,0.0,,,
2026-04-27,Platanus (платан),древесные,0.0,,,
2026-04-27,Poaceae (злаковые),травы,0.0,,,
2026-04-27,Populus (тополь),древесные,0.0,,,
2026-04-27,Quercus (дуб),древесные,0.0,,,
2026-04-27,Salix (ива),древесные,0.0,,,
2026-04-27,Ulmus (вяз),древесные,0.0,,,
2026-04-28,Alnus (ольха),древесные,0.0,,,
2026-04-28,Alternaria alternata,плесень,0.0,,,
2026-04-28,Betula (берёза),древесные,0.0,,,
2026-04-28,Cladosporium herbarum,плесень,0.0,,,
2026-04-28,Corylus (лещина),древесные,0.0,,,
2026-04-28,Cupressaceae (кипарисовые),древесные,0.0,,,
2026-04-28,Curvularia lunata,плесень,0.0,,,
2026-04-28,Cyperaceae (осоковые),травы,0.0,,,
2026-04-28,Juglans (грецкий орех),древесные,0.0,21.0,61.0,3.9
2026-04-28,Liliaceae (лилейные),травы,0.0,21.0,61.0,3.9
2026-04-28,Onobrychis (эспарцет),травы,0.0,21.0,61.0,3.9
2026-04-28,Picea (ель),древесные,15.0,21.0,61.0,3.9
2026-04-28,Pinus (сосна),древесные,124.0,21.0,61.0,3.9
2026-04-28,Plantago (подорожник),травы,0.0,,,
2026-04-28,Platanus (платан),древесные,0.0,,,
2026-04-28,Poaceae (злаковые),травы,0.0,,,
2026-04-28,Populus (тополь),древесные,0.0,,,
2026-04-28,Quercus (дуб),древесные,0.0,,,
2026-04-28,Salix (ива),древесные,0.0,,,
2026-04-28,Ulmus (вяз),древесные,0.0,,,
2026-04-29,Alnus (ольха),древесные,0.0,,,
2026-04-29,Alternaria alternata,плесень,0.0,,,
2026-04-29,Betula (берёза),древесные,0.0,,,
2026-04-29,Cladosporium herbarum,плесень,0.0,,,
2026-04-29,Corylus (лещина),древесные,0.0,,,
2026-04-29,Cupressaceae (кипарисовые),древесные,0.0,,,
2026-04-29,Curvularia lunata,плесень,0.0,,,
2026-04-29,Cyperaceae (осоковые),травы,0.0,,,
2026-04-29,Juglans (грецкий орех),древесные,0.0,25.0,61.0,3.9
2026-04-29,Liliaceae (лилейные),травы,5.0,25.0,61.0,3.9
2026-04-29,Onobrychis (эспарцет),травы,6.0,25.0,61.0,3.9
2026-04-29,Picea (ель),древесные,18.0,25.0,61.0,3.9
2026-04-29,Pinus (сосна),древесные,142.0,25.0,61.0,3.9
2026-04-29,Plantago (подорожник),травы,0.0,,,
2026-04-29,Platanus (платан),древесные,0.0,,,
2026-04-29,Poaceae (злаковые),травы,0.0,,,
2026-04-29,Populus (тополь),древесные,0.0,,,
2026-04-29,Quercus (дуб),древесные,0.0,,,
2026-04-29,Salix (ива),древесные,0.0,,,
2026-04-29,Ulmus (вяз),древесные,0.0,,,
2026-04-30,Alnus (ольха),древесные,0.0,,,
2026-04-30,Alternaria alternata,плесень,0.0,,,
2026-04-30,Betula (берёза),древесные,0.0,,,
2026-04-30,Cladosporium herbarum,плесень,0.0,,,
2026-04-30,Corylus (лещина),древесные,0.0,,,
2026-04-30,Cupressaceae (кипарисовые),древесные,0.0,,,
2026-04-30,Curvularia lunata,плесень,0.0,,,
